task,seed,model,scenario,mismatch_rate,feature_set,best_epoch,best_validation_score,n,accuracy,balanced_accuracy,f1_macro,roc_auc_ovr_macro
KIRC_grade_binary,44,liquid_cfc_modality_sequence,train_misaligned,1.0,multiomics_core,2,0.5753205128205128,152,0.6710526315789473,0.6729691876750701,0.6701388888888888,0.7288165266106442
KIRC_grade_binary,44,small_liquid_cfc_modality_sequence,train_misaligned,1.0,multiomics_core,1,0.7067307692307692,152,0.625,0.6242997198879552,0.6230257146586607,0.6545868347338936
KIRC_grade_binary,44,liquid_cfc_modality_sequence,test_misaligned,1.0,multiomics_core,4,0.6338141025641025,152,0.625,0.6186974789915967,0.6190476190476191,0.6622899159663866
KIRC_grade_binary,44,small_liquid_cfc_modality_sequence,test_misaligned,1.0,multiomics_core,2,0.6402243589743589,152,0.6052631578947368,0.6050420168067226,0.603547209181012,0.6533613445378151
PRAD_pathologic_T_stage,42,liquid_cfc_modality_sequence,train_misaligned,0.0,multiomics_core,4,0.6364468864468864,147,0.7414965986394558,0.7362637362637363,0.7310285053929122,0.797291993720565
PRAD_pathologic_T_stage,42,small_liquid_cfc_modality_sequence,train_misaligned,0.0,multiomics_core,4,0.6556776556776557,147,0.7346938775510204,0.720467032967033,0.7196988216887499,0.8167189952904238
PRAD_pathologic_T_stage,42,liquid_cfc_modality_sequence,test_misaligned,0.0,multiomics_core,3,0.6492673992673992,147,0.7074829931972789,0.6881868131868132,0.6888199675084921,0.7753139717425432
PRAD_pathologic_T_stage,42,small_liquid_cfc_modality_sequence,test_misaligned,0.0,multiomics_core,3,0.6565934065934066,147,0.7482993197278912,0.7451923076923077,0.7388235294117647,0.7872841444270015
PRAD_pathologic_T_stage,42,liquid_cfc_modality_sequence,train_misaligned,0.1,multiomics_core,3,0.6153846153846154,147,0.7346938775510204,0.723901098901099,0.7214962351226621,0.7933673469387755
PRAD_pathologic_T_stage,42,small_liquid_cfc_modality_sequence,train_misaligned,0.1,multiomics_core,5,0.5998168498168498,147,0.7414965986394558,0.7362637362637363,0.7310285053929122,0.8241758241758242
PRAD_pathologic_T_stage,42,liquid_cfc_modality_sequence,test_misaligned,0.1,multiomics_core,3,0.684981684981685,147,0.7551020408163265,0.7197802197802198,0.7272164948453608,0.8016091051805339
PRAD_pathologic_T_stage,42,small_liquid_cfc_modality_sequence,test_misaligned,0.1,multiomics_core,5,0.5906593406593407,147,0.6326530612244898,0.5865384615384616,0.5867346938775511,0.7025117739403454
PRAD_pathologic_T_stage,42,liquid_cfc_modality_sequence,train_misaligned,0.25,multiomics_core,4,0.6510989010989011,147,0.7278911564625851,0.7046703296703296,0.7072879330943846,0.8027864992150706
PRAD_pathologic_T_stage,42,small_liquid_cfc_modality_sequence,train_misaligned,0.25,multiomics_core,4,0.695970695970696,147,0.7414965986394558,0.7259615384615384,0.7259615384615384,0.7759026687598117
PRAD_pathologic_T_stage,42,liquid_cfc_modality_sequence,test_misaligned,0.25,multiomics_core,3,0.6446886446886446,147,0.6870748299319728,0.6476648351648352,0.6514432989690722,0.728021978021978
PRAD_pathologic_T_stage,42,small_liquid_cfc_modality_sequence,test_misaligned,0.25,multiomics_core,4,0.6602564102564104,147,0.7278911564625851,0.6978021978021978,0.7024291497975709,0.7492150706436421
PRAD_pathologic_T_stage,42,liquid_cfc_modality_sequence,train_misaligned,0.5,multiomics_core,1,0.6703296703296703,147,0.6870748299319728,0.6991758241758241,0.6828330206378987,0.7841444270015699
PRAD_pathologic_T_stage,42,small_liquid_cfc_modality_sequence,train_misaligned,0.5,multiomics_core,6,0.5815018315018315,147,0.7346938775510204,0.7067307692307692,0.711111111111111,0.756868131868132
PRAD_pathologic_T_stage,42,liquid_cfc_modality_sequence,test_misaligned,0.5,multiomics_core,4,0.6080586080586081,147,0.6666666666666666,0.6277472527472527,0.6304827373929103,0.7209576138147566
PRAD_pathologic_T_stage,42,small_liquid_cfc_modality_sequence,test_misaligned,0.5,multiomics_core,7,0.6428571428571429,147,0.6802721088435374,0.625,0.6259946949602122,0.7554945054945055
PRAD_pathologic_T_stage,42,liquid_cfc_modality_sequence,train_misaligned,0.75,multiomics_core,4,0.6565934065934066,147,0.6394557823129252,0.643543956043956,0.6326559479466265,0.6815149136577708
PRAD_pathologic_T_stage,42,small_liquid_cfc_modality_sequence,train_misaligned,0.75,multiomics_core,4,0.6309523809523809,147,0.6462585034013606,0.6387362637362637,0.6339080459770114,0.6748430141287284
PRAD_pathologic_T_stage,42,liquid_cfc_modality_sequence,test_misaligned,0.75,multiomics_core,2,0.5622710622710623,147,0.5986394557823129,0.5453296703296704,0.5412324781803756,0.582221350078493
PRAD_pathologic_T_stage,42,small_liquid_cfc_modality_sequence,test_misaligned,0.75,multiomics_core,5,0.5851648351648352,147,0.6598639455782312,0.6153846153846154,0.6173469387755102,0.6326530612244898
PRAD_pathologic_T_stage,42,liquid_cfc_modality_sequence,train_misaligned,1.0,multiomics_core,2,0.6492673992673993,147,0.6122448979591837,0.570054945054945,0.5701533883958344,0.6501177394034536
PRAD_pathologic_T_stage,42,small_liquid_cfc_modality_sequence,train_misaligned,1.0,multiomics_core,2,0.673076923076923,147,0.6462585034013606,0.6284340659340659,0.6274853801169591,0.6789638932496075
PRAD_pathologic_T_stage,42,liquid_cfc_modality_sequence,test_misaligned,1.0,multiomics_core,6,0.6547619047619048,147,0.673469387755102,0.6229395604395604,0.6246808510638298,0.651883830455259
PRAD_pathologic_T_stage,42,small_liquid_cfc_modality_sequence,test_misaligned,1.0,multiomics_core,2,0.5924908424908425,147,0.6122448979591837,0.6078296703296704,0.6016260162601625,0.6607142857142858
PRAD_pathologic_T_stage,43,liquid_cfc_modality_sequence,train_misaligned,0.0,multiomics_core,2,0.8351648351648352,147,0.6666666666666666,0.6517857142857143,0.6500850133592422,0.7219387755102041
PRAD_pathologic_T_stage,43,small_liquid_cfc_modality_sequence,train_misaligned,0.0,multiomics_core,5,0.7664835164835165,147,0.6462585034013606,0.6284340659340659,0.6274853801169591,0.6991758241758241
PRAD_pathologic_T_stage,43,liquid_cfc_modality_sequence,test_misaligned,0.0,multiomics_core,2,0.8021978021978022,147,0.673469387755102,0.6744505494505495,0.6652751423149905,0.7072213500784931
PRAD_pathologic_T_stage,43,small_liquid_cfc_modality_sequence,test_misaligned,0.0,multiomics_core,4,0.8388278388278388,147,0.6870748299319728,0.6751373626373627,0.6725106547849671,0.7515698587127159
PRAD_pathologic_T_stage,43,liquid_cfc_modality_sequence,train_misaligned,0.1,multiomics_core,1,0.8086080586080586,147,0.6190476190476191,0.6133241758241759,0.6077011056042699,0.7089874411302982
PRAD_pathologic_T_stage,43,small_liquid_cfc_modality_sequence,train_misaligned,0.1,multiomics_core,6,0.8543956043956044,147,0.6802721088435374,0.6524725274725275,0.65470538257784,0.7295918367346939
PRAD_pathologic_T_stage,43,liquid_cfc_modality_sequence,test_misaligned,0.1,multiomics_core,3,0.7985347985347985,147,0.6462585034013606,0.6284340659340659,0.6274853801169591,0.7164442700156985
PRAD_pathologic_T_stage,43,small_liquid_cfc_modality_sequence,test_misaligned,0.1,multiomics_core,13,0.7738095238095237,147,0.6666666666666666,0.6449175824175825,0.6453994978585142,0.7025117739403454
PRAD_pathologic_T_stage,43,liquid_cfc_modality_sequence,train_misaligned,0.25,multiomics_core,9,0.8159340659340659,147,0.6530612244897959,0.6339285714285714,0.6334523052852883,0.7405808477237048
PRAD_pathologic_T_stage,43,small_liquid_cfc_modality_sequence,train_misaligned,0.25,multiomics_core,2,0.7582417582417582,147,0.6530612244897959,0.6820054945054945,0.6524822695035462,0.7054552590266876
PRAD_pathologic_T_stage,43,liquid_cfc_modality_sequence,test_misaligned,0.25,multiomics_core,3,0.7847985347985348,147,0.6870748299319728,0.6785714285714286,0.6744029275808937,0.7158555729984302
PRAD_pathologic_T_stage,43,small_liquid_cfc_modality_sequence,test_misaligned,0.25,multiomics_core,10,0.7912087912087912,147,0.673469387755102,0.6504120879120879,0.6513833992094862,0.685243328100471
PRAD_pathologic_T_stage,43,liquid_cfc_modality_sequence,train_misaligned,0.5,multiomics_core,1,0.804029304029304,147,0.5510204081632653,0.5927197802197802,0.5505003706449221,0.6277472527472528
PRAD_pathologic_T_stage,43,small_liquid_cfc_modality_sequence,train_misaligned,0.5,multiomics_core,5,0.738095238095238,147,0.5986394557823129,0.5831043956043956,0.5811965811965811,0.666993720565149
PRAD_pathologic_T_stage,43,liquid_cfc_modality_sequence,test_misaligned,0.5,multiomics_core,4,0.7939560439560439,147,0.7074829931972789,0.698489010989011,0.6947703896856439,0.7374411302982732
PRAD_pathologic_T_stage,43,small_liquid_cfc_modality_sequence,test_misaligned,0.5,multiomics_core,6,0.7765567765567766,147,0.673469387755102,0.6504120879120879,0.6513833992094862,0.7029042386185244
PRAD_pathologic_T_stage,43,liquid_cfc_modality_sequence,train_misaligned,0.75,multiomics_core,4,0.6913919413919414,147,0.6326530612244898,0.6208791208791209,0.6177773497688752,0.6874018838304553
PRAD_pathologic_T_stage,43,small_liquid_cfc_modality_sequence,train_misaligned,0.75,multiomics_core,6,0.6382783882783883,147,0.6190476190476191,0.6098901098901099,0.6057471264367815,0.6428571428571429
PRAD_pathologic_T_stage,43,liquid_cfc_modality_sequence,test_misaligned,0.75,multiomics_core,7,0.8131868131868132,147,0.6530612244897959,0.6167582417582418,0.618919331062878,0.6497252747252747
PRAD_pathologic_T_stage,43,small_liquid_cfc_modality_sequence,test_misaligned,0.75,multiomics_core,4,0.8305860805860805,147,0.6258503401360545,0.6050824175824177,0.6047034664841344,0.646193092621664
PRAD_pathologic_T_stage,43,liquid_cfc_modality_sequence,train_misaligned,1.0,multiomics_core,8,0.7243589743589743,147,0.6666666666666666,0.6586538461538461,0.6541176470588235,0.711734693877551
PRAD_pathologic_T_stage,43,small_liquid_cfc_modality_sequence,train_misaligned,1.0,multiomics_core,5,0.6767399267399268,147,0.5918367346938775,0.5879120879120878,0.5815939278937381,0.6603218210361067
PRAD_pathologic_T_stage,43,liquid_cfc_modality_sequence,test_misaligned,1.0,multiomics_core,4,0.826007326007326,147,0.6054421768707483,0.5611263736263736,0.5605154639175257,0.6073390894819466
PRAD_pathologic_T_stage,43,small_liquid_cfc_modality_sequence,test_misaligned,1.0,multiomics_core,5,0.8058608058608059,147,0.6258503401360545,0.6188186813186813,0.6137677351550184,0.6879905808477237
PRAD_pathologic_T_stage,44,liquid_cfc_modality_sequence,train_misaligned,0.0,multiomics_core,4,0.7783882783882783,147,0.6394557823129252,0.6298076923076923,0.6258823529411766,0.717032967032967
PRAD_pathologic_T_stage,44,small_liquid_cfc_modality_sequence,train_misaligned,0.0,multiomics_core,4,0.7976190476190477,147,0.6598639455782312,0.6634615384615385,0.6527777777777777,0.7395996860282574
PRAD_pathologic_T_stage,44,liquid_cfc_modality_sequence,test_misaligned,0.0,multiomics_core,7,0.7738095238095238,147,0.6530612244897959,0.6476648351648351,0.6418573544164716,0.7046703296703297
PRAD_pathologic_T_stage,44,small_liquid_cfc_modality_sequence,test_misaligned,0.0,multiomics_core,5,0.7655677655677656,147,0.6326530612244898,0.6208791208791209,0.6177773497688752,0.6987833594976453
PRAD_pathologic_T_stage,44,liquid_cfc_modality_sequence,train_misaligned,0.1,multiomics_core,1,0.7857142857142858,147,0.6326530612244898,0.6655219780219781,0.6325000000000001,0.6942700156985872
PRAD_pathologic_T_stage,44,small_liquid_cfc_modality_sequence,train_misaligned,0.1,multiomics_core,2,0.7976190476190477,147,0.6462585034013606,0.6593406593406593,0.6425364758698092,0.6887755102040816
PRAD_pathologic_T_stage,44,liquid_cfc_modality_sequence,test_misaligned,0.1,multiomics_core,8,0.7408424908424909,147,0.6666666666666666,0.6586538461538461,0.6541176470588235,0.7091836734693877
PRAD_pathologic_T_stage,44,small_liquid_cfc_modality_sequence,test_misaligned,0.1,multiomics_core,5,0.7472527472527472,147,0.6598639455782312,0.6497252747252746,0.6460901386748845,0.6903453689167974
PRAD_pathologic_T_stage,44,liquid_cfc_modality_sequence,train_misaligned,0.25,multiomics_core,1,0.7142857142857143,147,0.6054421768707483,0.6435439560439561,0.6054239170677527,0.6895604395604396
PRAD_pathologic_T_stage,44,small_liquid_cfc_modality_sequence,train_misaligned,0.25,multiomics_core,9,0.6895604395604396,147,0.6462585034013606,0.6387362637362637,0.6339080459770114,0.6915227629513344
PRAD_pathologic_T_stage,44,liquid_cfc_modality_sequence,test_misaligned,0.25,multiomics_core,8,0.7472527472527472,147,0.6326530612244898,0.6208791208791209,0.6177773497688752,0.631083202511774
PRAD_pathologic_T_stage,44,small_liquid_cfc_modality_sequence,test_misaligned,0.25,multiomics_core,3,0.7225274725274725,147,0.673469387755102,0.6847527472527473,0.6690431519699812,0.7350863422291993
PRAD_pathologic_T_stage,44,liquid_cfc_modality_sequence,train_misaligned,0.5,multiomics_core,7,0.7399267399267399,147,0.5782312925170068,0.5975274725274726,0.5766443701226309,0.6797488226059655
PRAD_pathologic_T_stage,44,small_liquid_cfc_modality_sequence,train_misaligned,0.5,multiomics_core,4,0.7408424908424909,147,0.6326530612244898,0.6449175824175823,0.6287878787878788,0.7087912087912087
PRAD_pathologic_T_stage,44,liquid_cfc_modality_sequence,test_misaligned,0.5,multiomics_core,3,0.7683150183150182,147,0.6462585034013606,0.6387362637362637,0.6339080459770114,0.679160125588697
PRAD_pathologic_T_stage,44,small_liquid_cfc_modality_sequence,test_misaligned,0.5,multiomics_core,4,0.7591575091575092,147,0.6258503401360545,0.635989010989011,0.6213646794361447,0.6640502354788069
PRAD_pathologic_T_stage,44,liquid_cfc_modality_sequence,train_misaligned,0.75,multiomics_core,5,0.7463369963369964,147,0.6190476190476191,0.6339285714285714,0.616044776119403,0.6936813186813187
PRAD_pathologic_T_stage,44,small_liquid_cfc_modality_sequence,train_misaligned,0.75,multiomics_core,5,0.7032967032967032,147,0.6122448979591837,0.6387362637362637,0.6115978306216103,0.6928963893249608
PRAD_pathologic_T_stage,44,liquid_cfc_modality_sequence,test_misaligned,0.75,multiomics_core,4,0.793040293040293,147,0.5782312925170068,0.5837912087912087,0.5725140712945591,0.645408163265306
PRAD_pathologic_T_stage,44,small_liquid_cfc_modality_sequence,test_misaligned,0.75,multiomics_core,18,0.7912087912087912,147,0.564625850340136,0.5521978021978022,0.5494252873563219,0.6112637362637362
PRAD_pathologic_T_stage,44,liquid_cfc_modality_sequence,train_misaligned,1.0,multiomics_core,6,0.7142857142857143,147,0.6598639455782312,0.6565934065934066,0.6497331300038125,0.6752354788069074
PRAD_pathologic_T_stage,44,small_liquid_cfc_modality_sequence,train_misaligned,1.0,multiomics_core,2,0.61996336996337,147,0.5102040816326531,0.5151098901098901,0.5050505050505051,0.5280612244897959
PRAD_pathologic_T_stage,44,liquid_cfc_modality_sequence,test_misaligned,1.0,multiomics_core,3,0.7307692307692308,147,0.564625850340136,0.5590659340659341,0.5537001897533207,0.5777080062794349
PRAD_pathologic_T_stage,44,small_liquid_cfc_modality_sequence,test_misaligned,1.0,multiomics_core,2,0.7609890109890111,147,0.5034013605442177,0.5061813186813187,0.49744766543342855,0.515502354788069
